# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 22 12:47:16 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_disc:        Year of Discovery
#
loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
3339,Kepler-948,b,Transit,1,7.76846622,,884.00,5679.00,0.94,,1.850,2016
3340,Kepler-949,b,Transit,1,8.68930730,,572.00,5403.00,0.86,,2.910,2016
3341,Kepler-95,b,Transit,1,11.52310000,,,5699.00,1.41,,3.420,2014
3342,Kepler-950,b,Transit,1,98.71804060,,1489.00,5857.00,1.02,,8.980,2016
3343,Kepler-951,b,Transit,1,71.52530845,,408.00,4834.00,0.73,,5.590,2016
3344,Kepler-952,b,Transit,1,130.35469190,,1167.00,5730.00,0.99,,7.650,2016
3345,Kepler-953,b,Transit,2,88.40655258,,240.00,5416.00,0.99,,4.210,2016
3346,Kepler-953,c,Transit,2,9.10967112,,240.00,5416.00,0.99,,1.190,2016
3347,Kepler-954,b,Transit,1,16.78176602,,224.00,4990.00,0.76,,2.320,2016
3348,Kepler-955,b,Transit,1,14.53244172,,637.00,5350.00,0.84,,3.130,2016
3349,Kepler-956,b,Transit,1,5.24867263,,631.00,6040.00,1.15,,3.000,2016
3350,Kepler-957,b,Transit,1,5.90741354,,749.00,4963.00,0.75,,5.500,2016
3351,Kepler-958,b,Transit,1,9.76788050,,467.00,5421.00,0.86,,2.060,2016
3352,Kepler-959,b,Transit,1,14.80074836,,1003.00,7005.00,2.01,,4.380,2016
3353,Kepler-96,b,Transit,1,16.23850000,,,5690.00,1.02,,2.670,2014
3354,Kepler-960,b,Transit,1,3.12686223,,298.00,4755.00,0.72,,2.290,2016
3355,Kepler-961,b,Transit,1,16.87727414,,607.00,5582.00,0.90,,2.550,2016
3356,Kepler-962,b,Transit,1,12.05707239,,439.00,5478.00,0.86,,1.970,2016
3357,Kepler-963,b,Transit,1,9.97683705,,786.00,5461.00,0.87,,2.660,2016
3358,Kepler-964,b,Transit,1,13.52251060,,478.00,5427.00,0.84,,2.120,2016
3359,Kepler-965,b,Transit,1,134.25272980,,618.00,5886.00,1.15,,3.380,2016
3360,Kepler-966,b,Transit,1,99.74762200,,773.00,5840.00,1.02,,4.130,2016
3361,Kepler-967,b,Transit,2,13.22713379,,499.00,5178.00,0.80,,2.350,2016
3362,Kepler-967,c,Transit,2,198.71125020,,499.00,5178.00,0.80,,3.650,2016
3363,Kepler-968,b,Transit,2,3.69298373,,312.00,4598.00,0.70,,2.000,2016
3364,Kepler-968,c,Transit,2,5.70940492,,312.00,4598.00,0.70,,1.690,2016
3365,Kepler-969,b,Transit,2,34.17317140,,411.00,5214.00,0.82,,2.070,2016
3366,Kepler-969,c,Transit,2,1.68293460,,411.00,5214.00,0.82,,0.990,2016
3367,Kepler-97,b,Transit,2,2.58664000,,,5779.00,0.98,,1.480,2014
3368,Kepler-97,c,Radial Velocity,2,789.00000000,,,5779.00,0.98,,,2014
3369,Kepler-970,b,Transit,1,16.73652231,,350.00,4511.00,0.67,,2.770,2016
3370,Kepler-971,b,Transit,1,9.59070716,,345.00,5431.00,0.85,,2.130,2016
3371,Kepler-972,b,Transit,1,7.03932553,,1304.00,6146.00,1.22,,4.650,2016
3372,Kepler-973,b,Transit,1,49.60773310,,297.00,5213.00,0.78,,1.960,2016
3373,Kepler-974,b,Transit,1,4.19449651,,121.00,3687.00,0.50,,1.570,2016
3374,Kepler-975,b,Transit,1,1.97034246,,404.00,4897.00,0.75,,1.480,2016
3375,Kepler-976,b,Transit,1,105.95641480,,1020.00,5232.00,0.83,,3.960,2016
3376,Kepler-977,b,Transit,1,26.85328322,,664.00,5315.00,0.83,,2.620,2016
3377,Kepler-978,b,Transit,1,49.62215090,,624.00,6002.00,1.09,,2.990,2016
3378,Kepler-979,b,Transit,1,8.08801350,,606.00,5310.00,0.83,,2.720,2016
3379,Kepler-98,b,Transit,1,1.54168000,,,5539.00,1.11,,1.990,2014
3380,Kepler-980,b,Transit,1,11.55102504,,804.00,5935.00,1.06,,2.670,2016
3381,Kepler-981,b,Transit,1,4.46975774,,913.00,5718.00,0.96,,2.310,2016
3382,Kepler-982,b,Transit,1,15.77382210,,702.00,6139.00,1.29,,2.250,2016
3383,Kepler-983,b,Transit,1,60.08550820,,655.00,6052.00,1.08,,2.360,2016
3384,Kepler-984,b,Transit,1,43.03422720,,461.00,5610.00,0.93,,2.120,2016
3385,Kepler-985,b,Transit,1,116.33190100,,741.00,5434.00,0.85,,2.980,2016
3386,Kepler-986,b,Transit,1,56.43499380,,563.00,5642.00,0.98,,2.360,2016
3387,Kepler-987,b,Transit,1,105.30331480,,936.00,5637.00,0.91,,3.260,2016
3388,Kepler-988,b,Transit,1,17.76080053,,248.00,4005.00,0.53,,2.070,2016
3389,Kepler-989,b,Transit,1,7.96431535,,484.00,5074.00,0.78,,2.210,2016
3390,Kepler-99,b,Transit,1,4.60358000,,,4782.00,0.73,,1.480,2014
3391,Kepler-990,b,Transit,2,9.91723428,,933.00,5948.00,1.08,,2.600,2016
3392,Kepler-990,c,Transit,2,0.53835431,,933.00,5948.00,1.08,,1.530,2016
3393,Kepler-991,b,Transit,1,82.53425190,,370.00,4392.00,0.61,,2.540,2016
3394,Kepler-992,b,Transit,1,20.16034462,,268.00,4944.00,0.74,,1.620,2016
3395,Kepler-993,b,Transit,1,22.08557563,,298.00,3843.00,0.54,,2.970,2016
3396,Kepler-994,b,Transit,1,1.15116651,,170.00,3934.00,0.54,,1.600,2016
3397,Kepler-995,b,Transit,1,28.26731672,,659.00,5206.00,0.80,,2.700,2016
3398,Kepler-996,b,Transit,1,3.77059058,,1098.00,6014.00,1.14,,1.980,2016
3399,Kepler-997,b,Transit,1,2.70730672,,470.00,6150.00,1.56,,1.360,2016
3400,Kepler-998,b,Transit,1,5.65377733,,996.00,6058.00,1.18,,2.320,2016
3401,Kepler-999,b,Transit,1,5.99185702,,568.00,6237.00,1.65,,2.340,2016
3402,LHS 1140,b,Transit,1,24.73712000,0.290000,12.47,3131.00,0.19,230,1.430,2017
3403,LkCa 15,b,Imaging,2,,,,,,,,2015
3404,LkCa 15,c,Imaging,2,,,,,,,,2015
3405,Lupus-TR-3,b,Transit,1,3.91405000,0.000000,2000.00,5000.00,0.82,,9.976,2007
3406,MASCARA-1,b,Transit,1,2.14878000,0.000000,188.70,7554.00,2.10,2570,16.814,2017
3407,MOA-2007-BLG-192L,b,Microlensing,1,,,1000.00,,,,,2008
3408,MOA-2007-BLG-400L,b,Microlensing,1,,,5800.00,,,103,,2008
3409,MOA-2008-BLG-310L,b,Microlensing,1,,,7700.00,,,,,2009
3410,MOA-2008-BLG-379L,b,Microlensing,1,,,3300.00,,,,,2013
3411,MOA-2009-BLG-266L,b,Microlensing,1,2774.00000000,,3040.00,,,,,2011
3412,MOA-2009-BLG-319L,b,Microlensing,1,,,6100.00,,,,,2010
3413,MOA-2009-BLG-387L,b,Microlensing,1,1982.00000000,,5690.00,,,,,2010
3414,MOA-2010-BLG-073L,b,Microlensing,1,,,2800.00,,,,,2012
3415,MOA-2010-BLG-117L,b,Microlensing,1,,,3500.00,,,,,2018
3416,MOA-2010-BLG-328L,b,Microlensing,1,,,810.00,,,,,2013
3417,MOA-2010-BLG-353L,b,Microlensing,1,,,6430.00,,,,,2015
3418,MOA-2010-BLG-477L,b,Microlensing,1,,,2300.00,5950.00,,,,2012
3419,MOA-2011-BLG-028L,b,Microlensing,1,,,7380.00,,,,,2016
3420,MOA-2011-BLG-262L,b,Microlensing,1,,,7000.00,,,,,2014
3421,MOA-2011-BLG-293L,b,Microlensing,1,,,7720.00,,,,,2012
3422,MOA-2011-BLG-322L,b,Microlensing,1,,,7560.00,,,,,2013
3423,MOA-2012-BLG-006L,b,Microlensing,1,,,5300.00,,,,,2017
3424,MOA-2012-BLG-505L,b,Microlensing,1,,,7210.00,,,,,2017
3425,MOA-2013-BLG-605L,b,Microlensing,1,,,,,,,,2016
3426,MOA-2016-BLG-227L,b,Microlensing,1,,,6500.00,,,,,2017
3427,MOA-bin-1L,b,Microlensing,1,,,5100.00,,,,,2012
3428,MXB 1658-298,b,Eclipse Timing Variations,1,760.00000000,,,,,,,2017
3429,NGC 2682 Sand 364,b,Radial Velocity,1,121.71000000,0.350000,,4284.00,21.80,,,2014
3430,NGC 2682 Sand 978,b,Radial Velocity,1,511.21000000,0.160000,628.93,4200.00,,,,2017
3431,NGC 2682 YBP 1194,b,Radial Velocity,1,6.95900000,0.300000,,5780.00,,,,2014
3432,NGC 2682 YBP 1514,b,Radial Velocity,1,5.11800000,0.280000,,5725.00,,,,2014
3433,NGC 2682 YBP 401,b,Radial Velocity,1,4.08700000,0.150000,,6165.00,,,,2016
3434,NGC 4349 127,b,Radial Velocity,1,677.80000000,0.190000,2200.00,,,,,2007
3435,NGTS-1,b,Transit,1,2.64729800,0.016000,224.00,3916.00,0.57,790,14.908,2017
3436,NN Ser,c,Eclipse Timing Variations,2,5573.55000000,0.080000,500.00,57000.00,,,,2010
3437,NN Ser,d,Eclipse Timing Variations,2,2883.50000000,0.190000,500.00,57000.00,,,,2010
3438,NY Vir,b,Eclipse Timing Variations,1,2985.70000000,0.440000,,,,,,2011
3439,OGLE-2003-BLG-235L,b,Microlensing,1,,,5800.00,,,,,2004
3440,OGLE-2005-BLG-071L,b,Microlensing,1,,,3200.00,,,55,,2005
3441,OGLE-2005-BLG-169L,b,Microlensing,1,,,4100.00,,,,,2006
3442,OGLE-2005-BLG-390L,b,Microlensing,1,3285.00000000,,6600.00,,,50,,2005
3443,OGLE-2006-BLG-109L,b,Microlensing,2,1788.50000000,,1510.00,,,,,2008
3444,OGLE-2006-BLG-109L,c,Microlensing,2,4927.50000000,0.150000,1510.00,,,,,2008
3445,OGLE-2007-BLG-349L A,c,Microlensing,1,2557.00000000,,2760.00,,,,,2016
3446,OGLE-2007-BLG-368L,b,Microlensing,1,,,5900.00,,,,,2009
3447,OGLE-2008-BLG-092L,b,Microlensing,1,,,8100.00,,,,,2014
3448,OGLE-2008-BLG-355L,b,Microlensing,1,,,6800.00,,,,,2014
3449,OGLE-2011-BLG-0251L,b,Microlensing,1,,,2570.00,,,,,2012
3450,OGLE-2011-BLG-0265L,b,Microlensing,1,,,4380.00,,,,,2015
3451,OGLE-2012-BLG-0026L,b,Microlensing,2,,,4019.00,,,,,2012
3452,OGLE-2012-BLG-0026L,c,Microlensing,2,,,4019.00,,,,,2012
3453,OGLE-2012-BLG-0358L,b,Microlensing,1,,,1760.00,,,,,2013
3454,OGLE-2012-BLG-0406L,b,Microlensing,1,,,4970.00,,,,,2013
3455,OGLE-2012-BLG-0563L,b,Microlensing,1,,,1300.00,,,,,2015
3456,OGLE-2012-BLG-0724L,b,Microlensing,1,,,6700.00,,,,,2016
3457,OGLE-2012-BLG-0950L,b,Microlensing,1,,,3000.00,,,,,2016
3458,OGLE-2013-BLG-0102L,b,Microlensing,1,,,3040.00,,,,,2014
3459,OGLE-2013-BLG-0132L,b,Microlensing,1,,,3900.00,,,,,2017
3460,OGLE-2013-BLG-0341L B,b,Microlensing,1,,,1161.00,,,,,2014
3461,OGLE-2013-BLG-1721L,b,Microlensing,1,,,6300.00,,,,,2017
3462,OGLE-2014-BLG-0124L,b,Microlensing,1,,,4100.00,,,,,2015
3463,OGLE-2014-BLG-0676L,b,Microlensing,1,,,2220.00,,,,,2016
3464,OGLE-2014-BLG-1760L,b,Microlensing,1,,,6860.00,,,,,2016
3465,OGLE-2015-BLG-0051L,b,Microlensing,1,,,8200.00,,,,,2016
3466,OGLE-2015-BLG-0954L,b,Microlensing,1,,,600.00,,,,,2016
3467,OGLE-2015-BLG-0966L,b,Microlensing,1,,,2500.00,,,,,2016
3468,OGLE-2016-BLG-0263L,b,Microlensing,1,,,6500.00,,,,,2017
3469,OGLE-2016-BLG-0613L AB,b,Microlensing,1,,,3410.00,,,,,2017
3470,OGLE-2016-BLG-1190L,b,Microlensing,1,1224.00000000,,6770.00,,,,,2017
3471,OGLE-2016-BLG-1195L,b,Microlensing,1,,,3910.00,,,,,2017
3472,OGLE-2017-BLG-0173L,b,Microlensing,1,,,4705.00,,,,,2018
3473,OGLE-2017-BLG-1522L,b,Microlensing,1,,,,,,,,2018
3474,OGLE-TR-056,b,Transit,1,1.21191890,,,6050.00,1.36,2212,15.278,2002
3475,OGLE-TR-10,b,Transit,1,3.10127800,,,5950.00,1.17,,14.011,2004
3476,OGLE-TR-111,b,Transit,1,4.01444630,,,5040.00,0.83,,11.422,2004
3477,OGLE-TR-113,b,Transit,1,1.43247520,,600.00,4790.00,0.77,,12.251,2004
3478,OGLE-TR-132,b,Transit,1,1.68986800,,2500.00,6210.00,1.32,2013,13.450,2004
3479,OGLE-TR-182,b,Transit,1,3.97910000,0.000000,,5924.00,1.14,,12.666,2007
3480,OGLE-TR-211,b,Transit,1,3.67724000,0.000000,,6325.00,1.64,,15.244,2007
3481,OGLE2-TR-L9,b,Transit,1,2.48553350,,,6933.00,1.53,,18.046,2008
3482,Oph 11,b,Imaging,1,7300000.00000000,,125.00,2375.00,,2175,,2006
3483,PH1,b,Transit,1,138.31700000,0.070200,1000.00,6407.00,1.73,481,6.180,2012
3484,PH2,b,Transit,1,282.52550000,0.410000,,5629.00,1.00,281,10.120,2013
3485,POTS-1,b,Transit,1,3.16062960,,1200.00,4400.00,0.59,,10.548,2013
3486,PSR B1257+12,b,Pulsar Timing,3,25.26200000,0.000000,600.00,,,,,1994
3487,PSR B1257+12,c,Pulsar Timing,3,66.54190000,0.018600,600.00,,,,,1992
3488,PSR B1257+12,d,Pulsar Timing,3,98.21140000,,600.00,,,,,1992
3489,PSR B1620-26,b,Pulsar Timing,1,,,,,,,,2003
3490,PSR J1719-1438,b,Pulsar Timing,1,0.09070629,0.060000,1200.00,4500.00,0.04,,,2011
3491,PSR J2322-2650,b,Pulsar Timing,1,0.32296400,0.001700,230.00,,,,,2017
3492,Pr0201,b,Radial Velocity,1,4.42640000,0.000000,,6174.00,1.17,,,2012
3493,Pr0211,b,Radial Velocity,2,2.14610000,0.011000,,5300.00,0.83,,,2012
3494,Pr0211,c,Radial Velocity,2,4850.00000000,0.710000,,5300.00,0.83,,,2016
3495,Proxima Cen,b,Radial Velocity,1,11.18600000,0.350000,1.29,3050.00,0.14,234,,2016
3496,Qatar-1,b,Transit,1,1.42002420,0.000000,,5013.00,0.80,1418,12.812,2010
3497,Qatar-2,b,Transit,1,1.33711647,0.000000,,4645.00,0.78,1344,14.056,2011
3498,Qatar-3,b,Transit,1,2.50792040,0.000000,,6007.00,1.27,1681,12.285,2017
3499,Qatar-4,b,Transit,1,1.80535640,0.000000,,5215.00,0.85,1385,12.722,2017
3500,Qatar-5,b,Transit,1,2.87923190,0.000000,,5747.00,1.08,1415,12.408,2017
3501,ROXs 12,b,Imaging,1,,,120.00,3850.00,,,,2013
3502,ROXs 42 B,b,Imaging,1,,,135.00,,,1975,,2013
3503,RR Cae,b,Eclipse Timing Variations,1,4343.50000000,0.000000,,,,,,2012
3504,Ross 128,b,Radial Velocity,1,9.86580000,0.116000,3.38,3192.00,0.20,301,,2017
3505,Ross 458,c,Imaging,1,,,11.43,,,,13.675,2010
3506,SR 12 AB,c,Imaging,1,,,,,,,,2010
3507,SWEEPS-11,b,Transit,1,1.79600000,,8500.00,,1.45,,12.666,2006
3508,SWEEPS-4,b,Transit,1,4.20000000,,8500.00,,1.18,,9.079,2006
3509,TAP 26,b,Radial Velocity,1,10.79000000,,147.00,4620.00,1.17,,,2017
3510,TCP J05074264+2447555,b,Microlensing,1,,,380.00,,,,,2018
3511,TRAPPIST-1,b,Transit,7,1.51087081,0.081000,12.10,2559.00,0.12,400,1.086,2016
3512,TRAPPIST-1,c,Transit,7,2.42182330,0.083000,12.10,2559.00,0.12,342,1.056,2016
3513,TRAPPIST-1,d,Transit,7,4.04961000,0.070000,12.10,2559.00,0.12,288,0.772,2016
3514,TRAPPIST-1,e,Transit,7,6.09961500,0.085000,12.10,2559.00,0.12,251,0.918,2017
3515,TRAPPIST-1,f,Transit,7,9.20669000,0.063000,12.10,2559.00,0.12,219,1.045,2017
3516,TRAPPIST-1,g,Transit,7,12.35294000,0.061000,12.10,2559.00,0.12,199,1.127,2017
3517,TRAPPIST-1,h,Transit,7,18.76700000,,12.10,2559.00,0.12,173,0.752,2017
3518,TYC 1422-614-1,b,Radial Velocity,2,198.40000000,0.060000,759.00,4806.00,6.85,,,2014
3519,TYC 1422-614-1,c,Radial Velocity,2,559.30000000,0.048000,759.00,4806.00,6.85,,,2014
3520,TYC 3318-01333-1,b,Radial Velocity,1,562.00000000,0.098000,555.32,4776.00,5.90,,,2018
3521,TYC 3667-1280-1,b,Radial Velocity,1,26.46800000,0.036000,481.00,5130.00,6.26,1350,,2016
3522,TYC 4282-00605-1,b,Radial Velocity,1,101.54000000,0.280000,700.00,4300.00,16.21,,,2017
3523,TrES-1,b,Transit,1,3.03006500,,150.00,5230.00,0.81,1140,11.960,2004
3524,TrES-2,b,Transit,1,2.47061317,,213.00,5850.00,1.00,1470,13.978,2006
3525,TrES-3,b,Transit,1,1.30618581,0.000000,228.00,5650.00,0.83,,14.975,2007
3526,TrES-4,b,Transit,1,3.55392771,0.016000,492.00,6295.00,1.81,1795,20.602,2007
3527,TrES-5,b,Transit,1,1.48224686,,360.00,5171.00,0.87,1480,13.384,2011
3528,UKIRT-2017-BLG-001L,b,Microlensing,1,,,6300.00,,,,,2018
3529,USco CTIO 108,b,Imaging,1,,,,2700.00,,,,2008
3530,UZ For,b,Eclipse Timing Variations,2,5840.00000000,0.040000,,,,,,2011
3531,UZ For,c,Eclipse Timing Variations,2,1916.25000000,0.050000,,,,,,2011
3532,V0391 Peg,b,Pulsation Timing Variations,1,1170.00000000,0.000000,1400.00,29300.00,0.23,,,2007
3533,V830 Tau,b,Radial Velocity,1,4.92700000,,150.00,4250.00,2.00,,,2016
3534,VHS J125601.92-125723.9,b,Imaging,1,,,12.70,2620.00,,,,2015
3535,WASP-1,b,Transit,1,2.51994540,0.000000,408.00,,1.47,,16.623,2007
3536,WASP-10,b,Transit,1,3.09276160,,90.00,4675.00,0.70,1370,12.106,2008
3537,WASP-100,b,Transit,1,2.84937500,0.000000,,6900.00,,2190,18.940,2014
3538,WASP-101,b,Transit,1,3.58572200,0.000000,,6400.00,1.29,1560,15.800,2014
3539,WASP-103,b,Transit,1,0.92554200,,470.00,6110.00,1.44,2508,17.127,2014
3540,WASP-104,b,Transit,1,1.75541370,0.000000,143.00,5475.00,0.96,1516,12.745,2014
3541,WASP-105,b,Transit,1,7.87288000,0.000000,,5070.00,0.90,900,10.761,2017
3542,WASP-106,b,Transit,1,9.28971500,0.000000,283.00,6055.00,1.39,1140,12.162,2014
3543,WASP-107,b,Transit,1,5.72149000,0.000000,,4430.00,0.66,770,10.536,2017
3544,WASP-11,b,Transit,1,3.72247470,0.000000,121.70,4980.00,0.79,,11.265,2008
3545,WASP-113,b,Transit,1,4.54216875,0.000000,360.00,5890.00,1.61,1496,15.793,2016
3546,WASP-114,b,Transit,1,1.54877430,0.012000,460.00,5940.00,1.43,2043,15.009,2016
3547,WASP-117,b,Transit,1,10.02165000,0.302000,,6038.00,1.17,1001,11.444,2014
3548,WASP-118,b,Transit,1,4.04604350,0.000000,,6410.00,1.70,1729,16.141,2016
3549,WASP-119,b,Transit,1,2.49979000,0.058000,333.00,5650.00,1.20,1600,15.693,2016
3550,WASP-12,b,Transit,1,1.09142030,0.000000,,6360.00,1.66,2580,21.297,2008
3551,WASP-120,b,Transit,1,3.61127060,0.057000,437.00,6450.00,1.87,1880,16.511,2016
3552,WASP-121,b,Transit,1,1.27492550,0.000000,270.00,6459.00,1.46,2358,20.905,2016
3553,WASP-123,b,Transit,1,2.97764120,0.000000,214.00,5740.00,1.28,1520,14.773,2016
3554,WASP-124,b,Transit,1,3.37265000,0.017000,433.00,6050.00,1.02,1400,13.899,2016
3555,WASP-126,b,Transit,1,3.28880000,0.180000,234.00,5800.00,1.27,1480,10.761,2016
3556,WASP-127,b,Transit,1,4.17806200,,102.00,5620.00,1.39,1400,15.356,2016
3557,WASP-129,b,Transit,1,5.74814500,0.096000,246.00,5900.00,0.90,1100,10.424,2016
3558,WASP-13,b,Transit,1,4.35301100,0.000000,155.00,5826.00,1.56,,15.569,2009
3559,WASP-130,b,Transit,1,11.55098000,0.000000,180.00,5625.00,0.96,833,9.976,2016
3560,WASP-131,b,Transit,1,5.32202300,0.000000,250.00,6030.00,1.53,1460,13.675,2016
3561,WASP-132,b,Transit,1,7.13352100,0.000000,120.00,4775.00,0.74,763,9.752,2016
3562,WASP-133,b,Transit,1,2.17642300,0.170000,547.00,5700.00,1.44,1790,13.563,2016
3563,WASP-135,b,Transit,1,1.40137940,0.000000,300.00,5675.00,0.96,,14.572,2015
3564,WASP-136,b,Transit,1,5.21535700,,164.00,6260.00,2.21,1742,15.468,2016
3565,WASP-138,b,Transit,1,3.63443300,,308.00,6272.00,1.36,1590,12.218,2016
3566,WASP-139,b,Transit,1,5.92426200,0.000000,230.00,5310.00,0.80,910,8.967,2016
3567,WASP-14,b,Transit,1,2.24375200,0.091000,160.00,6475.00,1.31,,14.360,2008
3568,WASP-140,b,Transit,1,2.23598350,0.047000,180.00,5260.00,0.87,1320,16.141,2016
3569,WASP-141,b,Transit,1,3.31065100,0.000000,570.00,5900.00,1.37,1540,13.563,2016
3570,WASP-142,b,Transit,1,2.05286800,0.000000,840.00,6010.00,1.64,2000,17.150,2016
3571,WASP-15,b,Transit,1,3.75206560,0.000000,,6300.00,1.48,,16.010,2009
3572,WASP-151,b,Transit,1,4.53347100,0.003000,,5871.00,1.14,1290,12.666,2017
3573,WASP-153,b,Transit,1,3.33260900,0.009000,430.00,5914.00,1.73,1700,17.374,2017
3574,WASP-156,b,Transit,1,3.83616900,0.007000,140.00,4910.00,0.76,970,5.717,2017
3575,WASP-157,b,Transit,1,3.95162050,0.000000,,5838.00,1.13,1339,11.938,2016
3576,WASP-16,b,Transit,1,3.11860090,0.000000,,5700.00,0.95,,11.300,2009
3577,WASP-167,b,Transit,1,2.02195960,,381.00,7000.00,1.79,2329,17.710,2017
3578,WASP-17,b,Transit,1,3.73543800,0.028000,400.00,6650.00,1.57,1771,22.317,2009
3579,WASP-18,b,Transit,1,0.94145299,0.009200,105.49,6400.00,1.23,,13.059,2009
3580,WASP-19,b,Transit,1,0.78883899,0.002000,250.00,5568.00,1.00,2520,15.603,2009
3581,WASP-2,b,Transit,1,2.15222600,,166.00,5200.00,0.84,1304,12.005,2007
3582,WASP-20,b,Transit,1,4.89962840,0.000000,210.00,5940.00,1.39,1379,16.388,2015
3583,WASP-21,b,Transit,1,4.32248200,0.000000,242.00,5800.00,1.14,,11.990,2010
3584,WASP-22,b,Transit,1,3.53273064,,300.00,6153.00,1.25,1502,13.440,2010
3585,WASP-23,b,Transit,1,2.94442560,0.062000,,5150.00,0.77,,10.783,2010
3586,WASP-24,b,Transit,1,2.34121242,0.000000,,6075.00,1.33,,14.571,2010
3587,WASP-25,b,Transit,1,3.76482500,0.000000,,5703.00,0.92,,13.675,2010
3588,WASP-26,b,Transit,1,2.75660040,0.000000,250.00,5939.00,1.30,,14.359,2010
3589,WASP-28,b,Transit,1,3.40883000,0.000000,410.00,6150.00,1.09,1468,13.597,2014
3590,WASP-29,b,Transit,1,3.92272700,0.030000,70.00,4800.00,0.81,,8.878,2010
3591,WASP-3,b,Transit,1,1.84683550,0.003000,220.00,6400.00,1.36,,15.693,2007
3592,WASP-31,b,Transit,1,3.40590960,0.000000,360.00,6302.00,1.25,,17.363,2010
3593,WASP-32,b,Transit,1,2.71865900,0.018000,,6100.00,1.11,,13.227,2010
3594,WASP-33,b,Transit,1,1.21986690,,116.14,7430.00,1.44,,16.780,2010
3595,WASP-34,b,Transit,1,4.31767820,0.038000,120.00,5700.00,0.93,1250,13.675,2010
3596,WASP-35,b,Transit,1,3.16157500,0.000000,,5990.00,1.09,,14.796,2011
3597,WASP-36,b,Transit,1,1.53736596,,450.00,5959.00,0.98,1733,14.874,2011
3598,WASP-37,b,Transit,1,3.57746900,0.000000,343.00,5800.00,1.00,,13.002,2010
3599,WASP-38,b,Transit,1,6.87181500,0.031400,110.00,6150.00,1.33,,12.263,2010
3600,WASP-39,b,Transit,1,4.05525900,0.000000,230.00,5400.00,0.90,,14.235,2011
3601,WASP-4,b,Transit,1,1.33823251,0.000000,300.00,5436.00,0.92,1664,14.908,2007
3602,WASP-41,b,Transit,2,3.05240400,0.026000,180.00,5545.00,0.87,1244,13.227,2012
3603,WASP-41,c,Radial Velocity,2,421.00000000,0.294000,180.00,5545.00,0.87,241,,2015
3604,WASP-42,b,Transit,1,4.98168190,,160.00,5315.00,0.89,1021,12.576,2012
3605,WASP-43,b,Transit,1,0.81347500,0.000000,80.00,4400.00,0.60,,10.424,2011
3606,WASP-44,b,Transit,1,2.42380390,0.000000,,5410.00,0.93,,12.778,2011
3607,WASP-45,b,Transit,1,3.12609600,,,5100.00,0.92,1170,11.119,2011
3608,WASP-46,b,Transit,1,1.43036763,,,5600.00,0.86,1636,13.159,2011
3609,WASP-47,b,Transit,4,4.16071000,0.002800,200.00,5576.00,1.16,,12.900,2012
3610,WASP-47,c,Radial Velocity,4,580.70000000,0.360000,200.00,5576.00,1.16,,,2015
3611,WASP-47,d,Transit,4,9.09500000,0.006000,200.00,5576.00,1.16,,3.710,2015
3612,WASP-47,e,Transit,4,0.78963600,0.030000,200.00,5576.00,1.16,,1.820,2015
3613,WASP-48,b,Transit,1,2.14363544,0.000000,,6000.00,1.52,1956,15.650,2011
3614,WASP-49,b,Transit,1,2.78173870,0.000000,170.00,5600.00,0.98,,12.498,2012
3615,WASP-5,b,Transit,1,1.62842790,0.038000,300.00,5700.00,1.03,1706,12.184,2008
3616,WASP-50,b,Transit,1,1.95509590,0.009000,230.00,5400.00,0.84,,12.924,2011
3617,WASP-52,b,Transit,1,1.74977980,0.000000,140.00,5000.00,0.79,1315,14.240,2012
3618,WASP-53,b,Transit,1,3.30984430,0.030000,,4953.00,0.80,1053,12.038,2017
3619,WASP-53,c,Transit,1,2840.00000000,0.836900,,4953.00,0.80,,,2017
3620,WASP-54,b,Transit,1,3.69364110,0.067000,200.00,6100.00,1.83,1759,18.528,2012
3621,WASP-55,b,Transit,1,4.46562910,,330.00,6070.00,1.10,1300,14.964,2012
3622,WASP-56,b,Transit,1,4.61710100,0.000000,255.00,5600.00,1.11,1216,12.240,2012
3623,WASP-57,b,Transit,1,2.83891856,,455.00,5600.00,0.93,1338,11.769,2012
3624,WASP-58,b,Transit,1,5.01718000,0.000000,300.00,5800.00,1.17,1270,15.360,2012
3625,WASP-59,b,Transit,1,7.91958500,0.100000,125.00,4650.00,0.61,670,8.687,2012
3626,WASP-6,b,Transit,1,3.36100208,0.054000,,5375.00,0.86,1184,13.787,2009
3627,WASP-60,b,Transit,1,4.30500110,0.000000,400.00,5900.00,1.14,1320,9.640,2012
3628,WASP-61,b,Transit,1,3.85590000,0.260000,480.00,6320.00,1.36,,13.899,2012
